855,97,282,85118
3,51,10,91
2,69,17,1329
2,50,11,309
37,111,31,52
11,61,30,5884
22,50,13,156
37,49,19,2890
21,48,21,3711
516,44,33,7831
31,49,22,652
8,40,14,1023
8,102,376,85118
93,50,132,41215
125,43,362,120988
33,64,11,332
5,47,24,4859
5,46,98,32939
10,43,29,5884
3,48,17,2890
1,45,8,156
43,41,19,3396
4,43,18,3711
33,39,323,109352
124,47,15,1023
41,107,290,85118
89,66,539,170884
17,61,492,171269
10,67,153,47326
235,68,502,170884
376,48,508,171269
74,122,802,249783
32,132,355,47326
80,117,356,93376
6,66,137,47326
12,48,63,18013
161,64,827,290703
3,61,28,5301
14,75,98,27049
10,64,48,12672
186,50,56,14972
129,62,15,1621
1,91,101,0
31,40,64,17573
173,44,43,14400
58,59,22,4046
24,null,null,162168
2,65,32,5301
2,66,14,1562
42,68,45,12672
7,58,52,14972
23,52,8,43
874,67,19,1622
8,109,135,0
7,100,175,17573
35,68,46,14400
62,46,24,4346
155,65,169,59314
22,null,null,162168
2,46,8,107
65,39,35,2002
14,43,13,1562
6,102,110,0
4,59,46,14400
107,100,426,151559
214,63,68,18676
701,null,null,1282
285,79,375,111950
179,97,303,82602
1165,63,14,89
93,38,681,248408
110,96,255,86018
218,37,23,5710
71,34,82,0
234,34,42,14400
151,null,null,75039
207,null,null,8493
147,null,null,14400
89,null,null,0
51,109,42,4012
54,61,458,151559
1704,56,65,18676
41,null,null,1282
274,72,369,111950
272,75,915,290056
335,57,14,89
616,48,28,6214
122,40,563,222048
118,91,249,86018
155,39,297,114696
231,39,104,39011
144,40,100,39411
118,null,null,14400
309,null,null,14400
168,45,22,4012
66,62,279,86659
300,58,673,208711
165,null,null,1282
207,76,886,275102
1152,67,15,89
189,46,29,6214
861,33,299,114696
105,null,null,290066
123,31,41,14400
96,null,null,75039
135,36,101,39442
153,null,null,8493
51,null,null,14400
129,42,18,4012
92,54,26,2838
4,64,77,22894
22,100,306,101201
14,47,128,47326
5,57,62,20810
16,53,22,2838
3,60,78,22894
5,40,250,101201
2,38,84,2
4,40,59,20810
13,55,24,2838
4,95,90,22894
941,53,276,101201
10,47,14,2507
75,40,127,47326
3,90,84,20810
33,77,18,1025
9,118,173,44338
134,144,52,4921
30,130,70,12528
7,67,39,8346
219,75,23,3059
12,null,null,96381
135,60,21,4921
3,68,47,12528
6,115,53,8346
57,92,12,109
11,58,166,44338
31,55,25,4921
3,56,53,12528
6,71,34,8346
139,89,334,101092
82,51,751,246830
38,121,131,32386
21,88,19,1678
289,60,90,26070
38,39,25,5904
55,87,331,114696
3,54,151,55120
2,53,43,14400
586,53,181,59348
145,51,290,93376
41,42,724,246830
159,114,41,1678
430,49,29,5904
9,66,263,86016
2,36,66,17573
21,39,42,14400
49,67,165,59314
33,59,104,32386
17,71,13,107
137,51,51,1678
24,42,140,47326
123,69,33,5904
9,52,228,86016
5,91,75,17573
14,53,45,14400
2164,70,356,123469
22,51,779,241727
9,95,269,47326
3,55,18,1569
24,65,14,514
48,53,785,241727
11,93,247,47326
2,54,20,1569
2087,53,342,123469
85,55,781,241727
8,94,266,47326
3,54,21,1569
5,1859,424,82698
191,44,11,857
16,60,135,47326
2,52,45,11104
2,54,13,1583
16,119,410,68151
15,143,17,94
142,51,737,251652
17,81,470,155680
14,57,23,5160
2,54,14,1582
14,152,18,31
8,1837,410,82698
4,null,null,84244
8,50,220,75751
19,42,44,11104
2,43,14,1583
12,161,77,62
32,71,152,47326
11,122,151,182
188,301,2661,925595
32,1809,310,47326
4,131,99,16852
613,69,2492,925595
10,88,17,182
53,213,1051,358761
41,94,360,93376
28,321,870,246940
40,316,193,40029
4,97,18,2107
148,195,2770,925595
134,75,52,13634
77,166,1057,358761
120,148,351,93376
219,142,746,246940
1,88,11,487
4,72,126,40029
7,86,18,2102
2171,48,1896,697242
17,null,null,83615
71,72,16,2005
3,63,177,59198
152,80,56,7627
60,52,14,1633
27,78,19,969
115,50,10,100
79,null,null,107
33,136,78,14400
64,58,45,12357
51,55,44,8489
54,54,767,259027
58,66,1003,334449
13,null,null,17576
2,null,null,14400
13,null,null,107
10,null,null,17576
69,null,null,14400
2101,53,618,210845
22,69,12,612
13,null,null,59201
563,51,12,43
248,84,27,59
109,null,null,107
276,74,1028,334449
149,57,126,40777
161,180,84,12067
79,null,null,107
10,null,null,17576
19,67,101,0
2,null,null,17576
27,null,null,14400
34,null,null,14400
2334,50,263,85992
137,49,188,59164
97,49,32,7627
631,44,14,1632
560,55,547,183288
304,null,null,107
20,77,57,14400
309,60,912,334449
72,75,163,44694
71,null,null,8493
57,75,14,100
58,null,null,107
42,null,null,17576
57,null,null,14400
88,144,156,0
73,null,null,17576
15,null,null,14400
15,null,null,107
1024,65,4381,1573990
615,41,43,11156
88,35,107,34104
193,46,7,57
6,34,27,6839
9,34,72,21767
114,45,611,166884
774,86,4623,1573990
157,35,99,34104
54,35,27,6839
393,41,82,21767
569,90,4357,1573990
31,38,103,34104
130,33,27,6839
19,37,70,21767
8,1565,194,14208
9,null,null,14214
20,54,15,2211
20,46,456,145424
10,117,144,0
14,55,476,145424
9,146,141,0
25,68,504,145424
11,117,147,0
5289,69,29,3122
5,81,147,47326
5480,91,506,165737
38,57,144,47326
505,67,7062,2747956
13,61,153,47326
